"sku","website_id","name","cost","price","msrp","special_price","special_from_date","special_to_date","tier_price:ALL GROUPS","tier_price:NOT LOGGED IN","tier_price:General","tier_price:Wholesale","tier_price:Retailer"
"MS04-XL-Black",0,"Gobi HeatTec&reg; Tee-XL-Black",,29,,,,,,,,,
"MS04-XL-Orange",0,"Gobi HeatTec&reg; Tee-XL-Orange",,29,,,,,,,,,
"MS04-XL-Red",0,"Gobi HeatTec&reg; Tee-XL-Red",,29,,,,,,,,,
"MS04-XS-Black",0,"Gobi HeatTec&reg; Tee-XS-Black",,29,,,,,,,,,
"MS04-XS-Orange",0,"Gobi HeatTec&reg; Tee-XS-Orange",,29,,,,,,,,,
"MS04-XS-Red",0,"Gobi HeatTec&reg; Tee-XS-Red",,29,,,,,,,,,
"MS05-L-Black",0,"Helios EverCool&trade; Tee-L-Black",,24,,,,,,,,,
"MS05-L-Blue",0,"Helios EverCool&trade; Tee-L-Blue",,24,,,,,,,,,
"MS05-L-Purple",0,"Helios EverCool&trade; Tee-L-Purple",,24,,,,,,,,,
"MS05-M-Black",0,"Helios EverCool&trade; Tee-M-Black",,24,,,,,,,,,
"MS05-M-Blue",0,"Helios EverCool&trade; Tee-M-Blue",,24,,,,,,,,,
"MS05-M-Purple",0,"Helios EverCool&trade; Tee-M-Purple",,24,,,,,,,,,
"MS05-S-Black",0,"Helios EverCool&trade; Tee-S-Black",,24,,,,,,,,,
"MS05-S-Blue",0,"Helios EverCool&trade; Tee-S-Blue",,24,,,,,,,,,
"MS05-S-Purple",0,"Helios EverCool&trade; Tee-S-Purple",,24,,,,,,,,,
"MS05-XL-Black",0,"Helios EverCool&trade; Tee-XL-Black",,24,,,,,,,,,
"MS05-XL-Blue",0,"Helios EverCool&trade; Tee-XL-Blue",,24,,,,,,,,,
"MS05-XL-Purple",0,"Helios EverCool&trade; Tee-XL-Purple",,24,,,,,,,,,
"MS05-XS-Black",0,"Helios EverCool&trade; Tee-XS-Black",,24,,,,,,,,,
"MS05-XS-Blue",0,"Helios EverCool&trade; Tee-XS-Blue",,24,,,,,,,,,
"MS05-XS-Purple",0,"Helios EverCool&trade; Tee-XS-Purple",,24,,,,,,,,,
"MS06-L-Blue",0,"Zoltan Gym Tee-L-Blue",,29,,,,,,,,,
"MS06-L-Green",0,"Zoltan Gym Tee-L-Green",,29,,,,,,,,,
"MS06-L-Yellow",0,"Zoltan Gym Tee-L-Yellow",,29,,,,,,,,,
"MS06-M-Blue",0,"Zoltan Gym Tee-M-Blue",,29,,,,,,,,,
"MS06-M-Green",0,"Zoltan Gym Tee-M-Green",,29,,,,,,,,,
"MS06-M-Yellow",0,"Zoltan Gym Tee-M-Yellow",,29,,,,,,,,,
"MS06-S-Blue",0,"Zoltan Gym Tee-S-Blue",,29,,,,,,,,,
"MS06-S-Green",0,"Zoltan Gym Tee-S-Green",,29,,,,,,,,,
"MS06-S-Yellow",0,"Zoltan Gym Tee-S-Yellow",,29,,,,,,,,,
"MS06-XL-Blue",0,"Zoltan Gym Tee-XL-Blue",,29,,,,,,,,,
"MS06-XL-Green",0,"Zoltan Gym Tee-XL-Green",,29,,,,,,,,,
"MS06-XL-Yellow",0,"Zoltan Gym Tee-XL-Yellow",,29,,,,,,,,,
"MS06-XS-Blue",0,"Zoltan Gym Tee-XS-Blue",,29,,,,,,,,,
"MS06-XS-Green",0,"Zoltan Gym Tee-XS-Green",,29,,,,,,,,,
"MS06-XS-Yellow",0,"Zoltan Gym Tee-XS-Yellow",,29,,,,,,,,,
"MS07-L-Black",0,"Deion Long-Sleeve EverCool&trade; Tee-L-Black",,39,,,,,,,,,
"MS07-L-Green",0,"Deion Long-Sleeve EverCool&trade; Tee-L-Green",,39,,,,,,,,,
"MS07-L-White",0,"Deion Long-Sleeve EverCool&trade; Tee-L-White",,39,,,,,,,,,
"MS07-M-Black",0,"Deion Long-Sleeve EverCool&trade; Tee-M-Black",,39,,,,,,,,,
"MS07-M-Green",0,"Deion Long-Sleeve EverCool&trade; Tee-M-Green",,39,,,,,,,,,
"MS07-M-White",0,"Deion Long-Sleeve EverCool&trade; Tee-M-White",,39,,,,,,,,,
"MS07-S-Black",0,"Deion Long-Sleeve EverCool&trade; Tee-S-Black",,39,,,,,,,,,
"MS07-S-Green",0,"Deion Long-Sleeve EverCool&trade; Tee-S-Green",,39,,,,,,,,,
"MS07-S-White",0,"Deion Long-Sleeve EverCool&trade; Tee-S-White",,39,,,,,,,,,
"MS07-XL-Black",0,"Deion Long-Sleeve EverCool&trade; Tee-XL-Black",,39,,,,,,,,,
"MS07-XL-Green",0,"Deion Long-Sleeve EverCool&trade; Tee-XL-Green",,39,,,,,,,,,
"MS07-XL-White",0,"Deion Long-Sleeve EverCool&trade; Tee-XL-White",,39,,,,,,,,,
"MS07-XS-Black",0,"Deion Long-Sleeve EverCool&trade; Tee-XS-Black",,39,,,,,,,,,
"MS07-XS-Green",0,"Deion Long-Sleeve EverCool&trade; Tee-XS-Green",,39,,,,,,,,,
"MS07-XS-White",0,"Deion Long-Sleeve EverCool&trade; Tee-XS-White",,39,,,,,,,,,
"MS08-L-Black",0,"Strike Endurance Tee-L-Black",,39,,,,,,,,,
"MS08-L-Blue",0,"Strike Endurance Tee-L-Blue",,39,,,,,,,,,
"MS08-L-Red",0,"Strike Endurance Tee-L-Red",,39,,,,,,,,,
"MS08-M-Black",0,"Strike Endurance Tee-M-Black",,39,,,,,,,,,
"MS08-M-Blue",0,"Strike Endurance Tee-M-Blue",,39,,,,,,,,,
"MS08-M-Red",0,"Strike Endurance Tee-M-Red",,39,,,,,,,,,
"MS08-S-Black",0,"Strike Endurance Tee-S-Black",,39,,,,,,,,,
"MS08-S-Blue",0,"Strike Endurance Tee-S-Blue",,39,,,,,,,,,
"MS08-S-Red",0,"Strike Endurance Tee-S-Red",,39,,,,,,,,,
"MS08-XL-Black",0,"Strike Endurance Tee-XL-Black",,39,,,,,,,,,
"MS08-XL-Blue",0,"Strike Endurance Tee-XL-Blue",,39,,,,,,,,,
"MS08-XL-Red",0,"Strike Endurance Tee-XL-Red",,39,,,,,,,,,
"MS08-XS-Black",0,"Strike Endurance Tee-XS-Black",,39,,,,,,,,,
"MS08-XS-Blue",0,"Strike Endurance Tee-XS-Blue",,39,,,,,,,,,
"MS08-XS-Red",0,"Strike Endurance Tee-XS-Red",,39,,,,,,,,,
"MS09-L-Black",0,"Ryker LumaTech&trade; Tee (Crew-neck)-L-Black",,32,,,,,,,,,
"MS09-L-Blue",0,"Ryker LumaTech&trade; Tee (Crew-neck)-L-Blue",,32,,,,,,,,,
"MS09-L-Red",0,"Ryker LumaTech&trade; Tee (Crew-neck)-L-Red",,32,,,,,,,,,
"MS09-M-Black",0,"Ryker LumaTech&trade; Tee (Crew-neck)-M-Black",,32,,,,,,,,,
"MS09-M-Blue",0,"Ryker LumaTech&trade; Tee (Crew-neck)-M-Blue",,32,,,,,,,,,
"MS09-M-Red",0,"Ryker LumaTech&trade; Tee (Crew-neck)-M-Red",,32,,,,,,,,,
"MS09-S-Black",0,"Ryker LumaTech&trade; Tee (Crew-neck)-S-Black",,32,,,,,,,,,
"MS09-S-Blue",0,"Ryker LumaTech&trade; Tee (Crew-neck)-S-Blue",,32,,,,,,,,,
"MS09-S-Red",0,"Ryker LumaTech&trade; Tee (Crew-neck)-S-Red",,32,,,,,,,,,
"MS09-XL-Black",0,"Ryker LumaTech&trade; Tee (Crew-neck)-XL-Black",,32,,,,,,,,,
"MS09-XL-Blue",0,"Ryker LumaTech&trade; Tee (Crew-neck)-XL-Blue",,32,,,,,,,,,
"MS09-XL-Red",0,"Ryker LumaTech&trade; Tee (Crew-neck)-XL-Red",,32,,,,,,,,,
"MS09-XS-Black",0,"Ryker LumaTech&trade; Tee (Crew-neck)-XS-Black",,32,,,,,,,,,
"MS09-XS-Blue",0,"Ryker LumaTech&trade; Tee (Crew-neck)-XS-Blue",,32,,,,,,,,,
"MS09-XS-Red",0,"Ryker LumaTech&trade; Tee (Crew-neck)-XS-Red",,32,,,,,,,,,
"MS10-L-Black",0,"Logan  HeatTec&reg; Tee-L-Black",,24,,,,,,,,,
"MS10-L-Blue",0,"Logan  HeatTec&reg; Tee-L-Blue",,24,,,,,,,,,
"MS10-L-Red",0,"Logan  HeatTec&reg; Tee-L-Red",,24,,,,,,,,,
"MS10-M-Black",0,"Logan  HeatTec&reg; Tee-M-Black",,24,,,,,,,,,
"MS10-M-Blue",0,"Logan  HeatTec&reg; Tee-M-Blue",,24,,,,,,,,,
"MS10-M-Red",0,"Logan  HeatTec&reg; Tee-M-Red",,24,,,,,,,,,
"MS10-S-Black",0,"Logan  HeatTec&reg; Tee-S-Black",,24,,,,,,,,,
"MS10-S-Blue",0,"Logan  HeatTec&reg; Tee-S-Blue",,24,,,,,,,,,
"MS10-S-Red",0,"Logan  HeatTec&reg; Tee-S-Red",,24,,,,,,,,,
"MS10-XL-Black",0,"Logan  HeatTec&reg; Tee-XL-Black",,24,,,,,,,,,
"MS10-XL-Blue",0,"Logan  HeatTec&reg; Tee-XL-Blue",,24,,,,,,,,,
"MS10-XL-Red",0,"Logan  HeatTec&reg; Tee-XL-Red",,24,,,,,,,,,
"MS10-XS-Black",0,"Logan  HeatTec&reg; Tee-XS-Black",,24,,,,,,,,,
"MS10-XS-Blue",0,"Logan  HeatTec&reg; Tee-XS-Blue",,24,,,,,,,,,
"MS10-XS-Red",0,"Logan  HeatTec&reg; Tee-XS-Red",,24,,,,,,,,,
"MS11-L-Blue",0,"Atomic Endurance Running Tee (V-neck)-L-Blue",,28,,,,,,,,,
"MS11-L-Green",0,"Atomic Endurance Running Tee (V-neck)-L-Green",,28,,,,,,,,,
"MS11-L-Yellow",0,"Atomic Endurance Running Tee (V-neck)-L-Yellow",,28,,,,,,,,,
"MS11-M-Blue",0,"Atomic Endurance Running Tee (V-neck)-M-Blue",,28,,,,,,,,,
"MS11-M-Green",0,"Atomic Endurance Running Tee (V-neck)-M-Green",,28,,,,,,,,,
"MS11-M-Yellow",0,"Atomic Endurance Running Tee (V-neck)-M-Yellow",,28,,,,,,,,,
"MS11-S-Blue",0,"Atomic Endurance Running Tee (V-neck)-S-Blue",,28,,,,,,,,,
"MS11-S-Green",0,"Atomic Endurance Running Tee (V-neck)-S-Green",,28,,,,,,,,,
"MS11-S-Yellow",0,"Atomic Endurance Running Tee (V-neck)-S-Yellow",,28,,,,,,,,,
"MS11-XL-Blue",0,"Atomic Endurance Running Tee (V-neck)-XL-Blue",,28,,,,,,,,,
"MS11-XL-Green",0,"Atomic Endurance Running Tee (V-neck)-XL-Green",,28,,,,,,,,,
"MS11-XL-Yellow",0,"Atomic Endurance Running Tee (V-neck)-XL-Yellow",,28,,,,,,,,,
"MS11-XS-Blue",0,"Atomic Endurance Running Tee (V-neck)-XS-Blue",,28,,,,,,,,,
"MS11-XS-Green",0,"Atomic Endurance Running Tee (V-neck)-XS-Green",,28,,,,,,,,,
"MS11-XS-Yellow",0,"Atomic Endurance Running Tee (V-neck)-XS-Yellow",,28,,,,,,,,,
"MS12-L-Black",0,"Atomic Endurance Running Tee (Crew-Neck)-L-Black",,29,,,,,,,,,
"MS12-L-Blue",0,"Atomic Endurance Running Tee (Crew-Neck)-L-Blue",,29,,,,,,,,,
"MS12-L-Red",0,"Atomic Endurance Running Tee (Crew-Neck)-L-Red",,29,,,,,,,,,
"MS12-M-Black",0,"Atomic Endurance Running Tee (Crew-Neck)-M-Black",,29,,,,,,,,,
"MS12-M-Blue",0,"Atomic Endurance Running Tee (Crew-Neck)-M-Blue",,29,,,,,,,,,
"MS12-M-Red",0,"Atomic Endurance Running Tee (Crew-Neck)-M-Red",,29,,,,,,,,,
"MS12-S-Black",0,"Atomic Endurance Running Tee (Crew-Neck)-S-Black",,29,,,,,,,,,
"MS12-S-Blue",0,"Atomic Endurance Running Tee (Crew-Neck)-S-Blue",,29,,,,,,,,,
"MS12-S-Red",0,"Atomic Endurance Running Tee (Crew-Neck)-S-Red",,29,,,,,,,,,
"MS12-XL-Black",0,"Atomic Endurance Running Tee (Crew-Neck)-XL-Black",,29,,,,,,,,,
"MS12-XL-Blue",0,"Atomic Endurance Running Tee (Crew-Neck)-XL-Blue",,29,,,,,,,,,
"MS12-XL-Red",0,"Atomic Endurance Running Tee (Crew-Neck)-XL-Red",,29,,,,,,,,,
"MS12-XS-Black",0,"Atomic Endurance Running Tee (Crew-Neck)-XS-Black",,29,,,,,,,,,
"MS12-XS-Blue",0,"Atomic Endurance Running Tee (Crew-Neck)-XS-Blue",,29,,,,,,,,,
"MS12-XS-Red",0,"Atomic Endurance Running Tee (Crew-Neck)-XS-Red",,29,,,,,,,,,
"MSH01-32-Black",0,"Cobalt CoolTech&trade; Fitness Short-32-Black",,44,,,,,,,,,
"MSH01-32-Blue",0,"Cobalt CoolTech&trade; Fitness Short-32-Blue",,44,,,,,,,,,
"MSH01-32-Red",0,"Cobalt CoolTech&trade; Fitness Short-32-Red",,44,,,,,,,,,
"MSH01-33-Black",0,"Cobalt CoolTech&trade; Fitness Short-33-Black",,44,,,,,,,,,
"MSH01-33-Blue",0,"Cobalt CoolTech&trade; Fitness Short-33-Blue",,44,,,,,,,,,
"MSH01-33-Red",0,"Cobalt CoolTech&trade; Fitness Short-33-Red",,44,,,,,,,,,
"MSH01-34-Black",0,"Cobalt CoolTech&trade; Fitness Short-34-Black",,44,,,,,,,,,
"MSH01-34-Blue",0,"Cobalt CoolTech&trade; Fitness Short-34-Blue",,44,,,,,,,,,
"MSH01-34-Red",0,"Cobalt CoolTech&trade; Fitness Short-34-Red",,44,,,,,,,,,
"MSH01-36-Black",0,"Cobalt CoolTech&trade; Fitness Short-36-Black",,44,,,,,,,,,
"MSH01-36-Blue",0,"Cobalt CoolTech&trade; Fitness Short-36-Blue",,44,,,,,,,,,
"MSH01-36-Red",0,"Cobalt CoolTech&trade; Fitness Short-36-Red",,44,,,,,,,,,
"MSH02-32-Black",0,"Apollo Running Short-32-Black",,32.5,,,,,,,,,
"MSH02-33-Black",0,"Apollo Running Short-33-Black",,32.5,,,,,,,,,
"MSH02-34-Black",0,"Apollo Running Short-34-Black",,32.5,,,,,,,,,
"MSH02-36-Black",0,"Apollo Running Short-36-Black",,32.5,,,,,,,,,
"MSH03-32-Black",0,"Meteor Workout Short-32-Black",,32.5,,,,,,,,,
"MSH03-32-Blue",0,"Meteor Workout Short-32-Blue",,32.5,,,,,,,,,
"MSH03-32-Green",0,"Meteor Workout Short-32-Green",,32.5,,,,,,,,,
"MSH03-33-Black",0,"Meteor Workout Short-33-Black",,32.5,,,,,,,,,
"MSH03-33-Blue",0,"Meteor Workout Short-33-Blue",,32.5,,,,,,,,,
"MSH03-33-Green",0,"Meteor Workout Short-33-Green",,32.5,,,,,,,,,
"MSH03-34-Black",0,"Meteor Workout Short-34-Black",,32.5,,,,,,,,,
"MSH03-34-Blue",0,"Meteor Workout Short-34-Blue",,32.5,,,,,,,,,
"MSH03-34-Green",0,"Meteor Workout Short-34-Green",,32.5,,,,,,,,,
"MSH03-36-Black",0,"Meteor Workout Short-36-Black",,32.5,,,,,,,,,
"MSH03-36-Blue",0,"Meteor Workout Short-36-Blue",,32.5,,,,,,,,,
"MSH03-36-Green",0,"Meteor Workout Short-36-Green",,32.5,,,,,,,,,
"MSH04-32-Gray",0,"Torque Power Short-32-Gray",,32.5,,,,,,,,,
"MSH04-32-Purple",0,"Torque Power Short-32-Purple",,32.5,,,,,,,,,
"MSH04-32-Yellow",0,"Torque Power Short-32-Yellow",,32.5,,,,,,,,,
"MSH04-33-Gray",0,"Torque Power Short-33-Gray",,32.5,,,,,,,,,
"MSH04-33-Purple",0,"Torque Power Short-33-Purple",,32.5,,,,,,,,,
"MSH04-33-Yellow",0,"Torque Power Short-33-Yellow",,32.5,,,,,,,,,
"MSH04-34-Gray",0,"Torque Power Short-34-Gray",,32.5,,,,,,,,,
"MSH04-34-Purple",0,"Torque Power Short-34-Purple",,32.5,,,,,,,,,
"MSH04-34-Yellow",0,"Torque Power Short-34-Yellow",,32.5,,,,,,,,,
"MSH04-36-Gray",0,"Torque Power Short-36-Gray",,32.5,,,,,,,,,
"MSH04-36-Purple",0,"Torque Power Short-36-Purple",,32.5,,,,,,,,,
"MSH04-36-Yellow",0,"Torque Power Short-36-Yellow",,32.5,,,,,,,,,
"MSH05-32-Black",0,"Hawkeye Yoga Short-32-Black",,29,,,,,,,,,
"MSH05-32-Blue",0,"Hawkeye Yoga Short-32-Blue",,29,,,,,,,,,
"MSH05-32-Gray",0,"Hawkeye Yoga Short-32-Gray",,29,,,,,,,,,
"MSH05-33-Black",0,"Hawkeye Yoga Short-33-Black",,29,,,,,,,,,
"MSH05-33-Blue",0,"Hawkeye Yoga Short-33-Blue",,29,,,,,,,,,
"MSH05-33-Gray",0,"Hawkeye Yoga Short-33-Gray",,29,,,,,,,,,
"MSH05-34-Black",0,"Hawkeye Yoga Short-34-Black",,29,,,,,,,,,
"MSH05-34-Blue",0,"Hawkeye Yoga Short-34-Blue",,29,,,,,,,,,
"MSH05-34-Gray",0,"Hawkeye Yoga Short-34-Gray",,29,,,,,,,,,
"MSH05-36-Black",0,"Hawkeye Yoga Short-36-Black",,29,,,,,,,,,
"MSH05-36-Blue",0,"Hawkeye Yoga Short-36-Blue",,29,,,,,,,,,
"MSH05-36-Gray",0,"Hawkeye Yoga Short-36-Gray",,29,,,,,,,,,
"MSH06-32-Blue",0,"Lono Yoga Short-32-Blue",,32,,,,,,,,,
"MSH06-32-Gray",0,"Lono Yoga Short-32-Gray",,32,,,,,,,,,
"MSH06-32-Red",0,"Lono Yoga Short-32-Red",,32,,,,,,,,,
"MSH06-33-Blue",0,"Lono Yoga Short-33-Blue",,32,,,,,,,,,
"MSH06-33-Gray",0,"Lono Yoga Short-33-Gray",,32,,,,,,,,,
"MSH06-33-Red",0,"Lono Yoga Short-33-Red",,32,,,,,,,,,
"MSH06-34-Blue",0,"Lono Yoga Short-34-Blue",,32,,,,,,,,,
"MSH06-34-Gray",0,"Lono Yoga Short-34-Gray",,32,,,,,,,,,
"MSH06-34-Red",0,"Lono Yoga Short-34-Red",,32,,,,,,,,,
"MSH06-36-Blue",0,"Lono Yoga Short-36-Blue",,32,,,,,,,,,
"MSH06-36-Gray",0,"Lono Yoga Short-36-Gray",,32,,,,,,,,,
"MSH06-36-Red",0,"Lono Yoga Short-36-Red",,32,,,,,,,,,
"MSH07-32-Black",0,"Rapha  Sports Short-32-Black",,35,,,,,,,,,
"MSH07-32-Blue",0,"Rapha  Sports Short-32-Blue",,35,,,,,,,,,
"MSH07-32-Purple",0,"Rapha  Sports Short-32-Purple",,35,,,,,,,,,
"MSH07-33-Black",0,"Rapha  Sports Short-33-Black",,35,,,,,,,,,
"MSH07-33-Blue",0,"Rapha  Sports Short-33-Blue",,35,,,,,,,,,
"MSH07-33-Purple",0,"Rapha  Sports Short-33-Purple",,35,,,,,,,,,
"MSH07-34-Black",0,"Rapha  Sports Short-34-Black",,35,,,,,,,,,
"MSH07-34-Blue",0,"Rapha  Sports Short-34-Blue",,35,,,,,,,,,
"MSH07-34-Purple",0,"Rapha  Sports Short-34-Purple",,35,,,,,,,,,
"MSH07-36-Black",0,"Rapha  Sports Short-36-Black",,35,,,,,,,,,
"MSH07-36-Blue",0,"Rapha  Sports Short-36-Blue",,35,,,,,,,,,
"MSH07-36-Purple",0,"Rapha  Sports Short-36-Purple",,35,,,,,,,,,
"MSH08-32-Black",0,"Orestes Fitness Short-32-Black",,35,,,,,,,,,
"MSH08-32-Blue",0,"Orestes Fitness Short-32-Blue",,35,,,,,,,,,
"MSH08-32-Green",0,"Orestes Fitness Short-32-Green",,35,,,,,,,,,
"MSH08-33-Black",0,"Orestes Fitness Short-33-Black",,35,,,,,,,,,
"MSH08-33-Blue",0,"Orestes Fitness Short-33-Blue",,35,,,,,,,,,
"MSH08-33-Green",0,"Orestes Fitness Short-33-Green",,35,,,,,,,,,
"MSH08-34-Black",0,"Orestes Fitness Short-34-Black",,35,,,,,,,,,
"MSH08-34-Blue",0,"Orestes Fitness Short-34-Blue",,35,,,,,,,,,
"MSH08-34-Green",0,"Orestes Fitness Short-34-Green",,35,,,,,,,,,
"MSH08-36-Black",0,"Orestes Fitness Short-36-Black",,35,,,,,,,,,
"MSH08-36-Blue",0,"Orestes Fitness Short-36-Blue",,35,,,,,,,,,
"MSH08-36-Green",0,"Orestes Fitness Short-36-Green",,35,,,,,,,,,
"MSH09-32-Black",0,"Troy Yoga Short-32-Black",,24,,,,,,,,,
"MSH09-32-Blue",0,"Troy Yoga Short-32-Blue",,24,,,,,,,,,
"MSH09-32-Green",0,"Troy Yoga Short-32-Green",,24,,,,,,,,,
"MSH09-33-Black",0,"Troy Yoga Short-33-Black",,24,,,,,,,,,
"MSH09-33-Blue",0,"Troy Yoga Short-33-Blue",,24,,,,,,,,,
"MSH09-33-Green",0,"Troy Yoga Short-33-Green",,24,,,,,,,,,
"MSH09-34-Black",0,"Troy Yoga Short-34-Black",,24,,,,,,,,,
"MSH09-34-Blue",0,"Troy Yoga Short-34-Blue",,24,,,,,,,,,
"MSH09-34-Green",0,"Troy Yoga Short-34-Green",,24,,,,,,,,,
"MSH09-36-Black",0,"Troy Yoga Short-36-Black",,24,,,,,,,,,
"MSH09-36-Blue",0,"Troy Yoga Short-36-Blue",,24,,,,,,,,,
"MSH09-36-Green",0,"Troy Yoga Short-36-Green",,24,,,,,,,,,
"MSH10-32-Blue",0,"Sol Active Short-32-Blue",,32,,,,,,,,,
"MSH10-32-Green",0,"Sol Active Short-32-Green",,32,,,,,,,,,
"MSH10-32-Purple",0,"Sol Active Short-32-Purple",,32,,,,,,,,,
"MSH10-33-Blue",0,"Sol Active Short-33-Blue",,32,,,,,,,,,
"MSH10-33-Green",0,"Sol Active Short-33-Green",,32,,,,,,,,,
"MSH10-33-Purple",0,"Sol Active Short-33-Purple",,32,,,,,,,,,
"MSH10-34-Blue",0,"Sol Active Short-34-Blue",,32,,,,,,,,,
"MSH10-34-Green",0,"Sol Active Short-34-Green",,32,,,,,,,,,
"MSH10-34-Purple",0,"Sol Active Short-34-Purple",,32,,,,,,,,,
"MSH10-36-Blue",0,"Sol Active Short-36-Blue",,32,,,,,,,,,
"MSH10-36-Green",0,"Sol Active Short-36-Green",,32,,,,,,,,,
"MSH10-36-Purple",0,"Sol Active Short-36-Purple",,32,,,,,,,,,
"MSH11-32-Black",0,"Arcadio Gym Short-32-Black",,20,,,,,,,,,
"MSH11-32-Blue",0,"Arcadio Gym Short-32-Blue",,20,,,,,,,,,
"MSH11-32-Red",0,"Arcadio Gym Short-32-Red",,20,,,,,,,,,
"MSH11-33-Black",0,"Arcadio Gym Short-33-Black",,20,,,,,,,,,
"MSH11-33-Blue",0,"Arcadio Gym Short-33-Blue",,20,,,,,,,,,
"MSH11-33-Red",0,"Arcadio Gym Short-33-Red",,20,,,,,,,,,
"MSH11-34-Black",0,"Arcadio Gym Short-34-Black",,20,,,,,,,,,
"MSH11-34-Blue",0,"Arcadio Gym Short-34-Blue",,20,,,,,,,,,
"MSH11-34-Red",0,"Arcadio Gym Short-34-Red",,20,,,,,,,,,
"MSH11-36-Black",0,"Arcadio Gym Short-36-Black",,20,,,,,,,,,
"MSH11-36-Blue",0,"Arcadio Gym Short-36-Blue",,20,,,,,,,,,
"MSH11-36-Red",0,"Arcadio Gym Short-36-Red",,20,,,,,,,,,
"MSH12-32-Black",0,"Pierce Gym Short-32-Black",,27,,,,,,,,,
"MSH12-32-Gray",0,"Pierce Gym Short-32-Gray",,27,,,,,,,,,
"MSH12-32-Red",0,"Pierce Gym Short-32-Red",,27,,,,,,,,,
"MSH12-33-Black",0,"Pierce Gym Short-33-Black",,27,,,,,,,,,
"MSH12-33-Gray",0,"Pierce Gym Short-33-Gray",,27,,,,,,,,,
"MSH12-33-Red",0,"Pierce Gym Short-33-Red",,27,,,,,,,,,
"MSH12-34-Black",0,"Pierce Gym Short-34-Black",,27,,,,,,,,,
"MSH12-34-Gray",0,"Pierce Gym Short-34-Gray",,27,,,,,,,,,
"MSH12-34-Red",0,"Pierce Gym Short-34-Red",,27,,,,,,,,,
"MSH12-36-Black",0,"Pierce Gym Short-36-Black",,27,,,,,,,,,
"MSH12-36-Gray",0,"Pierce Gym Short-36-Gray",,27,,,,,,,,,
"MSH12-36-Red",0,"Pierce Gym Short-36-Red",,27,,,,,,,,,
"MT01-L-Gray",0,"Erikssen CoolTech&trade; Fitness Tank-L-Gray",,29,,,,,,,,,
"MT01-L-Orange",0,"Erikssen CoolTech&trade; Fitness Tank-L-Orange",,29,,,,,,,,,
"MT01-L-Red",0,"Erikssen CoolTech&trade; Fitness Tank-L-Red",,29,,,,,,,,,
"MT01-M-Gray",0,"Erikssen CoolTech&trade; Fitness Tank-M-Gray",,29,,,,,,,,,
"MT01-M-Orange",0,"Erikssen CoolTech&trade; Fitness Tank-M-Orange",,29,,,,,,,,,
"MT01-M-Red",0,"Erikssen CoolTech&trade; Fitness Tank-M-Red",,29,,,,,,,,,
"MT01-S-Gray",0,"Erikssen CoolTech&trade; Fitness Tank-S-Gray",,29,,,,,,,,,
"MT01-S-Orange",0,"Erikssen CoolTech&trade; Fitness Tank-S-Orange",,29,,,,,,,,,
"MT01-S-Red",0,"Erikssen CoolTech&trade; Fitness Tank-S-Red",,29,,,,,,,,,
"MT01-XL-Gray",0,"Erikssen CoolTech&trade; Fitness Tank-XL-Gray",,29,,,,,,,,,
"MT01-XL-Orange",0,"Erikssen CoolTech&trade; Fitness Tank-XL-Orange",,29,,,,,,,,,
"MT01-XL-Red",0,"Erikssen CoolTech&trade; Fitness Tank-XL-Red",,29,,,,,,,,,
"MT01-XS-Gray",0,"Erikssen CoolTech&trade; Fitness Tank-XS-Gray",,29,,,,,,,,,
"MT01-XS-Orange",0,"Erikssen CoolTech&trade; Fitness Tank-XS-Orange",,29,,,,,,,,,
"MT01-XS-Red",0,"Erikssen CoolTech&trade; Fitness Tank-XS-Red",,29,,,,,,,,,
"MT02-L-Gray",0,"Tristan Endurance Tank-L-Gray",,29,,,,,,,,,
"MT02-L-Red",0,"Tristan Endurance Tank-L-Red",,29,,,,,,,,,
"MT02-L-White",0,"Tristan Endurance Tank-L-White",,29,,,,,,,,,
"MT02-M-Gray",0,"Tristan Endurance Tank-M-Gray",,29,,,,,,,,,
"MT02-M-Red",0,"Tristan Endurance Tank-M-Red",,29,,,,,,,,,
"MT02-M-White",0,"Tristan Endurance Tank-M-White",,29,,,,,,,,,
"MT02-S-Gray",0,"Tristan Endurance Tank-S-Gray",,29,,,,,,,,,
"MT02-S-Red",0,"Tristan Endurance Tank-S-Red",,29,,,,,,,,,
"MT02-S-White",0,"Tristan Endurance Tank-S-White",,29,,,,,,,,,
"MT02-XL-Gray",0,"Tristan Endurance Tank-XL-Gray",,29,,,,,,,,,
"MT02-XL-Red",0,"Tristan Endurance Tank-XL-Red",,29,,,,,,,,,
"MT02-XL-White",0,"Tristan Endurance Tank-XL-White",,29,,,,,,,,,
"MT02-XS-Gray",0,"Tristan Endurance Tank-XS-Gray",,29,,,,,,,,,
"MT02-XS-Red",0,"Tristan Endurance Tank-XS-Red",,29,,,,,,,,,
"MT02-XS-White",0,"Tristan Endurance Tank-XS-White",,29,,,,,,,,,
"MT03-L-Blue",0,"Primo Endurance Tank-L-Blue",,29,,,,,,,,,
"MT03-L-Red",0,"Primo Endurance Tank-L-Red",,29,,,,,,,,,
"MT03-L-Yellow",0,"Primo Endurance Tank-L-Yellow",,29,,,,,,,,,
"MT03-M-Blue",0,"Primo Endurance Tank-M-Blue",,29,,,,,,,,,
"MT03-M-Red",0,"Primo Endurance Tank-M-Red",,29,,,,,,,,,
